INDEX,DIRECCION,NUMERO,LOCALIDAD,PROVINCIA,TIPO_UBICACION,LONGITUD,LATITUD
249,YRIGOYEN HIPOLITO AV.,988,MORON,BA,EST. DE SERV.,-58.622730000000004,-34.6606
250,YRIGOYEN HIPOLITO AV.,807,MORON,BA,EST. DE SERV.,-58.62014,-34.66022
251,YRIGOYEN HIPOLITO AV.,1301,MORON,BA,KIOSCO,-58.62665,-34.66055
252,YRIGOYEN HIPOLITO AV.,1200,MORON,BA,KIOSCO,-58.62529,-34.66055
253,YRIGOYEN HIPOLITO AV.,1030,PINEYRO,BA,AGE. DE LOTE,-58.38025,-34.66924
254,YRIGOYEN HIPOLITO AV.,1528,PINEYRO,BA,KIOSCO,-58.3821,-34.675
255,YRIGOYEN HIPOLITO AV.,5450,REMEDIOS DE ESCALADA  (LANUS),BA,EST. DE SERV.,-58.39356,-34.71788
256,YRIGOYEN HIPOLITO AV.,5501,REMEDIOS DE ESCALADA  (LANUS),BA,OTROS,-58.39396,-34.7183
257,YRIGOYEN HIPOLITO AV.,5401,REMEDIOS DE ESCALADA (LANUS),BA,AGE. DE LOTE,-58.39366999999999,-34.71705
258,YRIGOYEN HIPOLITO AV.,6417,REMEDIOS DE ESCALADA (LANUS),BA,AGE. DE LOTE,-58.39649,-34.73003
259,YRIGOYEN HIPOLITO AV.,6133,REMEDIOS DE ESCALADA (LANUS),BA,CORREO,-58.395759999999996,-34.726409999999994
260,YRIGOYEN HIPOLITO AV.,6200,REMEDIOS DE ESCALADA (LANUS),BA,ESTACION DE TREN,-58.39524,-34.727540000000005
261,YRIGOYEN HIPOLITO AV.,5905,REMEDIOS DE ESCALADA (LANUS),BA,KIOSCO,-58.39527,-34.72355
262,YRIGOYEN HIPOLITO AV.,5350,REMEDIOS DE ESCALADA (LANUS),BA,PARADA DE COLEC,-58.393280000000004,-34.7165
263,YRIGOYEN HIPOLITO AV.,5432,REMEDIOS DE ESCALADA (LANUS),BA,PARADA DE COLEC,-58.393519999999995,-34.7176
264,YRIGOYEN HIPOLITO AV.,1835,SAN FDO DEL VALLE DE CATAMARCA,CT,KIOSCO,-65.77799,-28.4841
265,YRIGOYEN HIPOLITO AV.,1249,SAN FDO DEL VALLE DE CATAMARCA,CT,KIOSCO,-65.7782,-28.4766
266,YRIGOYEN HIPOLITO AV.,1283,SAN FDO DEL VALLE DE CATAMARCA,CT,OTROS,-65.7783,-28.477090000000004
267,YRIGOYEN HIPOLITO AV.,2779,SAN FERNANDO,BA,ALMACEN/AUTOSERV,-58.56915,-34.4502
268,YRIGOYEN HIPOLITO AV.,3602,SAN FERNANDO,BA,KIOSCO,-58.57586,-34.453140000000005
269,YRIGOYEN HIPOLITO AV.,1697,SAN FERNANDO,BA,KIOSCO,-58.55881,-34.44563
270,YRIGOYEN HIPOLITO AV.,1646,SAN FERNANDO,BA,KIOSCO,-58.55829,-34.44536
271,YRIGOYEN HIPOLITO AV.,2800,SAN FERNANDO,BA,KIOSCO,-58.56972,-34.45058
272,YRIGOYEN HIPOLITO AV.,498,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.296,-24.19056
273,YRIGOYEN HIPOLITO AV.,1900,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.31421,-24.19031
274,YRIGOYEN HIPOLITO AV.,626,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.29785,-24.19022
275,YRIGOYEN HIPOLITO AV.,251,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.28931999999999,-24.18981
276,YRIGOYEN HIPOLITO AV.,1152,SAN SALVADOR DE JUJUY,JU,OTROS,-65.30407,-24.19023
277,YRIGOYEN HIPOLITO AV.,3801,VICTORIA,BA,ESTACION DE TREN,-58.60236999999999,-34.48007
278,YRIGOYEN HIPOLITO AV.,3058,VIRREYES,BA,AGE. DE LOTE,-58.597269999999995,-34.47287
279,YRIGOYEN HIPOLITO AV.,6257,VIRREYES,BA,KIOSCO,-58.5974,-34.47276
280,YRIGOYEN HIPOLITO,4251,ALMAGRO,CF,AGE. DE LOTE,-58.42665,-34.61466
281,YRIGOYEN HIPOLITO,4202,ALMAGRO,CF,COMERCIO,-58.426080000000006,-34.61506
282,YRIGOYEN HIPOLITO,4028,ALMAGRO,CF,KIOSCO,-58.42345,-34.6149
283,YRIGOYEN HIPOLITO,3717,ALMAGRO,CF,KIOSCO,-58.41908000000001,-34.61423
284,YRIGOYEN HIPOLITO,3602,ALMAGRO,CF,KIOSCO,-58.41733000000001,-34.61395
285,YRIGOYEN HIPOLITO,2102,BALVANERA,CF,AGE. DE LOTE,-58.396280000000004,-34.610690000000005
286,YRIGOYEN HIPOLITO,1864,BALVANERA,CF,AGE. DE LOTE,-58.39275,-34.61047
287,YRIGOYEN HIPOLITO,1963,BALVANERA,CF,AGE. DE LOTE,-58.394290000000005,-34.61039
288,YRIGOYEN HIPOLITO,1953,BALVANERA,CF,KIOSCO,-58.39411,-34.61032
289,YRIGOYEN HIPOLITO,2647,BALVANERA,CF,OTROS,-58.4038,-34.61102
290,YRIGOYEN HIPOLITO,3254,BALVANERA,CF,SUPERMERCADO,-58.41267,-34.61257
291,YRIGOYEN HIPOLITO,7108,BANFIELD,BA,EST. DE SERV.,-58.39771999999999,-34.737790000000004
292,YRIGOYEN HIPOLITO,7682,BANFIELD,BA,KIOSCO,-58.39913000000001,-34.74471
293,YRIGOYEN HIPOLITO,6928,BANFIELD,BA,KIOSCO,-58.39742,-34.73575
294,YRIGOYEN HIPOLITO,1950,BELEN DE ESCOBAR,BA,ALMACEN/AUTOSERV,-58.805859999999996,-34.335370000000005
295,YRIGOYEN HIPOLITO,1700,CIUDADELA,BA,KIOSCO,-58.555780000000006,-34.62628
296,YRIGOYEN HIPOLITO,978,CIUDADELA,BA,KIOSCO,-58.54983000000001,-34.63133
297,YRIGOYEN HIPOLITO,90,CORRIENTES,CR,KIOSCO,-58.84949,-27.46777
298,YRIGOYEN HIPOLITO,2378,CORRIENTES,CR,KIOSCO,-58.823069999999994,-27.47005
299,YRIGOYEN HIPOLITO,1801,CORRIENTES,CR,KIOSCO,-58.827909999999996,-27.469379999999997
300,YRIGOYEN HIPOLITO,2107,CORRIENTES,CR,KIOSCO,-58.824040000000004,-27.469820000000002
301,YRIGOYEN HIPOLITO,1773,CORRIENTES,CR,SUPERMERCADO,-58.828559999999996,-27.4692
302,YRIGOYEN HIPOLITO,5230,EZPELETA ESTE,BA,FARMACIA,-58.234190000000005,-34.75107
303,YRIGOYEN HIPOLITO,5168,EZPELETA ESTE,BA,OTROS,-58.234930000000006,-34.75121
304,YRIGOYEN HIPOLITO,59,FORMOSA,FO,AGE. DE LOTE,-58.16356,-26.18525
305,YRIGOYEN HIPOLITO,724,FORMOSA,FO,AGE. DE LOTE,-58.17094,-26.18788
306,YRIGOYEN HIPOLITO,285,FORMOSA,FO,KIOSCO,-58.16601,-26.18608
307,YRIGOYEN HIPOLITO,1957,FUNES,SF,KIOSCO,-60.81051,-32.919990000000006
308,YRIGOYEN HIPOLITO,1021,GENERAL ROCA,RN,COMERCIO,-67.57918000000001,-39.030609999999996
309,YRIGOYEN HIPOLITO,1190,JUNIN,BA,COMERCIO,-60.925709999999995,-34.57815
310,YRIGOYEN HIPOLITO,8663,LOMAS DE ZAMORA,BA,AGE. DE LOTE,-58.401880000000006,-34.75634
311,YRIGOYEN HIPOLITO,8945,LOMAS DE ZAMORA,BA,CENTRO DE PAGO,-58.402590000000004,-34.75972
312,YRIGOYEN HIPOLITO,8420,LOMAS DE ZAMORA,BA,KIOSCO,-58.400969999999994,-34.75358
313,YRIGOYEN HIPOLITO,8659,LOMAS DE ZAMORA,BA,KIOSCO,-58.40178,-34.75633
314,YRIGOYEN HIPOLITO,9053,LOMAS DE ZAMORA,BA,KIOSCO,-58.40286,-34.761
315,YRIGOYEN HIPOLITO,8924,LOMAS DE ZAMORA,BA,KIOSCO,-58.40224,-34.75958
316,YRIGOYEN HIPOLITO,9126,LOMAS DE ZAMORA,BA,KIOSCO,-58.40274,-34.76194
317,YRIGOYEN HIPOLITO,8911,LOMAS DE ZAMORA,BA,KIOSCO,-58.40255,-34.75938
318,YRIGOYEN HIPOLITO,8203,LOMAS DE ZAMORA,BA,LOCUTORIO,-58.40074,-34.751059999999995
319,YRIGOYEN HIPOLITO,720,MANUEL ALBERTI,BA,AGE. DE LOTE,-58.77259,-34.45982
320,YRIGOYEN HIPOLITO,547,MANUEL ALBERTI,BA,ALMACEN/AUTOSERV,-58.77435,-34.46097
321,YRIGOYEN HIPOLITO,258,MANUEL ALBERTI,BA,KIOSCO,-58.77763,-34.46252
322,YRIGOYEN HIPOLITO,458,MANUEL ALBERTI,BA,KIOSCO,-58.77536,-34.461259999999996
323,YRIGOYEN HIPOLITO,673,MANUEL ALBERTI,BA,KIOSCO,-58.77295,-34.46022
324,YRIGOYEN HIPOLITO,598,MANUEL ALBERTI,BA,LIBRERIA,-58.77381999999999,-34.46047
325,YRIGOYEN HIPOLITO,301,MARCOS PAZ,BA,KIOSCO,-58.83345,-34.78391
326,YRIGOYEN HIPOLITO,1921,MARTINEZ,BA,AGE. DE LOTE,-58.52304,-34.49982
327,YRIGOYEN HIPOLITO,195,MARTINEZ,BA,AGE. DE LOTE,-58.503080000000004,-34.49066
328,YRIGOYEN HIPOLITO,2810,MARTINEZ,BA,ALMACEN/AUTOSERV,-58.53045,-34.50354
329,YRIGOYEN HIPOLITO,1046,MARTINEZ,BA,CENTRO DE PAGO,-58.51269,-34.49538
330,YRIGOYEN HIPOLITO,2474,MARTINEZ,BA,COMERCIO,-58.527319999999996,-34.5019
331,YRIGOYEN HIPOLITO,115,MARTINEZ,BA,COMERCIO,-58.502230000000004,-34.49026
332,YRIGOYEN HIPOLITO,1598,MARTINEZ,BA,EST. DE SERV.,-58.51928,-34.49843
333,YRIGOYEN HIPOLITO,3008,MARTINEZ,BA,KIOSCO,-58.532340000000005,-34.50436
334,YRIGOYEN HIPOLITO,506,MARTINEZ,BA,KIOSCO,-58.50636,-34.492329999999995
335,YRIGOYEN HIPOLITO,1583,MARTINEZ,BA,KIOSCO,-58.51928,-34.49815
336,YRIGOYEN HIPOLITO,1710,MARTINEZ,BA,KIOSCO,-58.520590000000006,-34.49899
337,YRIGOYEN HIPOLITO,175,MARTINEZ,BA,KIOSCO,-58.5029,-34.490590000000005
338,YRIGOYEN HIPOLITO,1706,MARTINEZ,BA,KIOSCO,-58.52055,-34.49902
339,YRIGOYEN HIPOLITO,1505,MARTINEZ,BA,KIOSCO,-58.51838000000001,-34.497820000000004
340,YRIGOYEN HIPOLITO,1208,MARTINEZ,BA,KIOSCO,-58.51486,-34.49638
341,YRIGOYEN HIPOLITO,2575,MARTINEZ,BA,LOCUTORIO,-58.528209999999994,-34.50221
342,YRIGOYEN HIPOLITO,2801,MARTINEZ,BA,OTROS,-58.530609999999996,-34.50328
343,YRIGOYEN HIPOLITO,1174,MERLO,BA,AGE. DE LOTE,-58.72303,-34.65425
344,YRIGOYEN HIPOLITO,831,MERLO,BA,AGE. DE LOTE,-58.7242,-34.65722
345,YRIGOYEN HIPOLITO,325,MERLO,BA,AGE. DE LOTE,-58.72626999999999,-34.66115
346,YRIGOYEN HIPOLITO,1380,MERLO,BA,CIBER,-58.72215,-34.65249
347,YRIGOYEN HIPOLITO,701,MERLO,BA,KIOSCO,-58.724880000000006,-34.65825
348,YRIGOYEN HIPOLITO,433,MERLO,BA,KIOSCO,-58.72594,-34.660579999999996
349,YRIGOYEN HIPOLITO,901,MERLO,BA,KIOSCO,-58.72395,-34.65656
350,YRIGOYEN HIPOLITO,1396,MERLO,BA,KIOSCO DE DIARIOS,-58.72212,-34.65242
351,YRIGOYEN HIPOLITO,400,MONSERRAT,CF,ESTACION DE SUBTE,-58.372040000000005,-34.608940000000004
352,YRIGOYEN HIPOLITO,982,MONSERRAT,CF,KIOSCO,-58.38018,-34.60969
353,YRIGOYEN HIPOLITO,1532,MONSERRAT,CF,KIOSCO,-58.388119999999994,-34.61023
354,YRIGOYEN HIPOLITO,824,MONSERRAT,CF,KIOSCO,-58.37809,-34.60946
355,YRIGOYEN HIPOLITO,250,MONSERRAT,CF,OTROS,-58.370180000000005,-34.60918
356,YRIGOYEN HIPOLITO,1790,MONSERRAT,CF,SUPERMERCADO,-58.39143000000001,-34.61045
357,YRIGOYEN HIPOLITO,357,PILAR,BA,AGE. DE LOTE,-58.9097,-34.45796
358,YRIGOYEN HIPOLITO,722,PILAR,BA,AGE. DE LOTE,-58.915,-34.458220000000004
359,YRIGOYEN HIPOLITO,474,PILAR,BA,CENTRO DE PAGO,-58.91137,-34.45814
360,YRIGOYEN HIPOLITO,799,PILAR,BA,KIOSCO,-58.915980000000005,-34.45807
361,YRIGOYEN HIPOLITO,483,PILAR,BA,KIOSCO,-58.911480000000005,-34.45795
362,YRIGOYEN HIPOLITO,687,PILAR,BA,KIOSCO,-58.91445,-34.45803
363,YRIGOYEN HIPOLITO,544,PILAR,BA,KIOSCO,-58.91245,-34.45819
364,YRIGOYEN HIPOLITO,560,PILAR,BA,KIOSCO,-58.91268,-34.45817
365,YRIGOYEN HIPOLITO,883,PRESIDENTE DERQUI,BA,KIOSCO,-58.83713,-34.48825
366,YRIGOYEN HIPOLITO,560,QUILMES,BA,AGE. DE LOTE,-58.2606,-34.72274
367,YRIGOYEN HIPOLITO,615,QUILMES,BA,AGE. DE LOTE,-58.26005,-34.723890000000004
368,YRIGOYEN HIPOLITO,414,QUILMES,BA,AGE. DE LOTE,-58.26223,-34.72057
369,YRIGOYEN HIPOLITO,646,QUILMES,BA,CENTRO DE PAGO,-58.25966999999999,-34.724090000000004
370,YRIGOYEN HIPOLITO,405,QUILMES,BA,CORREO,-58.26239,-34.72088
371,YRIGOYEN HIPOLITO,321,QUILMES,BA,FARMACIA,-58.2636,-34.71924
372,YRIGOYEN HIPOLITO,532,QUILMES,BA,KIOSCO,-58.26088000000001,-34.722359999999995
373,YRIGOYEN HIPOLITO,623,QUILMES,BA,KIOSCO,-58.25991,-34.724059999999994
374,YRIGOYEN HIPOLITO,538,QUILMES,BA,KIOSCO,-58.260709999999996,-34.7225
375,YRIGOYEN HIPOLITO,564,QUILMES,BA,KIOSCO,-58.260490000000004,-34.72307
376,YRIGOYEN HIPOLITO,901,RAFAELA,SF,EST. DE SERV.,-61.49341,-31.261159999999997
377,YRIGOYEN HIPOLITO,9,RIVADAVIA,SJ,LOCUTORIO,-68.60704,-31.527420000000003
378,YRIGOYEN HIPOLITO,1945,SANTA LUCIA,SJ,KIOSCO,-68.49958000000001,-31.54115
379,YRIGOYEN HIPOLITO,2202,SANTA LUCIA,SJ,OTROS,-68.4963,-31.54096
380,YRIGOYEN HIPOLITO,10087,TEMPERLEY,BA,AGE. DE LOTE,-58.40531,-34.77369
381,YRIGOYEN HIPOLITO,10523,TEMPERLEY,BA,AGE. DE LOTE,-58.40661,-34.780640000000005
382,YRIGOYEN HIPOLITO,10699,TEMPERLEY,BA,CENTRO DE PAGO,-58.40634,-34.782759999999996
383,YRIGOYEN HIPOLITO,10548,TEMPERLEY,BA,EST. DE SERV.,-58.406290000000006,-34.780559999999994
384,YRIGOYEN HIPOLITO,10656,TEMPERLEY,BA,KIOSCO,-58.40642,-34.781079999999996
385,YRIGOYEN HIPOLITO,10700,TEMPERLEY,BA,KIOSCO DE DIARIOS,-58.40664,-34.78152
386,YRIGOYEN HIPOLITO,392,TRISTAN SUAREZ,BA,ALMACEN/AUTOSERV,-58.5754,-34.89203
387,YRIGOYEN HIPOLITO,12002,TURDERA,BA,AGE. DE LOTE,-58.40885,-34.79547
388,YRIGOYEN HIPOLITO,11283,TURDERA,BA,KIOSCO,-58.40843,-34.78914
389,YRIGOYEN HIPOLITO,1331,VILLA ROSA,BA,KIOSCO,-58.38531999999999,-34.609809999999996
390,YRIGOYEN HIPOLITO,1370,VILLA ROSA,BA,KIOSCO,-58.871190000000006,-34.417320000000004
391,YRIGOYEN HIPOLITO,889,ZARATE,BA,KIOSCO,-59.02115,-34.10217
392,YRIGOYEN H. AV.,200,PERGAMINO,BA,EST. DE SERV.,-60.56373000000001,-33.89586
393,YRIGOYEN H. AV.,796,PERGAMINO,BA,KIOSCO,-60.55811,-33.89758
394,YRIGOYEN H. AV.,58,PERGAMINO,BA,KIOSCO,-60.56511,-33.89542
395,YRIGOYEN H. AV.,643,PERGAMINO,BA,KIOSCO,-60.55939,-33.8973
396,YRIGOYEN H. AV.,1049,PERGAMINO,BA,KIOSCO,-60.55582,-33.89864
397,YRIGOYEN H. AV.,1864,PRESIDENCIA ROQUE SAENZ PENA,CH,ALMACEN/AUTOSERV,-60.428940000000004,-26.776229999999998
398,YRIGOYEN H. AV.,1590,TRELEW,CB,OTROS,-65.29290999999999,-43.26254
399,YRIGOYEN H.,238,BAHIA BLANCA,BA,KIOSCO,-62.26341,-38.71552
400,YRIGOYEN H.,573,GENERAL GUTIERREZ,MZ,ALMACEN/AUTOSERV,-68.79914000000001,-32.95074
401,YRIGOYEN H.,223,PARANA,ER,CENTRO DE PAGO,-60.52476,-31.737640000000003
402,YRIGOYEN H.,84,PARANA,ER,COMERCIO,-60.52417,-31.73542
403,YRIGOYEN H.,161,SANTA ROSA,LP,KIOSCO,-64.28911,-36.61978
404,YRIGOYEN H.,129,SANTA ROSA,LP,KIOSCO,-64.28950999999999,-36.61985
405,YRIGOYEN H.,412,SANTA ROSA,LP,KIOSCO,-64.28591,-36.61995
406,YRIGOYEN H.,33,SANTA ROSA,LP,KIOSCO,-64.29079,-36.61979
407,YRIGOYEN ESTE,1701,SANTA LUCIA,SJ,AGE. DE LOTE,-68.5023,-31.5413
408,YRIGOYEN,4298,BERISSO,BA,AGE. DE LOTE,-57.88114,-34.872820000000004
409,YRIGOYEN,1299,CIPOLLETTI,RN,KIOSCO,-67.98252,-38.940870000000004
410,YRIGOYEN,2000,CIPOLLETTI,RN,UNIVERSIDAD,-67.97125,-38.94153
411,YRIGOYEN,1915,PEREZ,SF,OTROS,-60.77475,-32.994609999999994
412,YRIGOYEN,3624,SANTA FE,SF,ALMACEN/AUTOSERV,-60.7188,-31.63969
413,YOWEN,2082,USHUAIA,TF,OTROS,-68.33358,-54.80551
414,YOWEN,2060,USHUAIA,TF,OTROS,-68.33335,-54.80542
415,YOURKA,597,RIO GRANDE,TF,KIOSCO,-67.66386999999999,-53.806509999999996
416,YOURKA,407,RIO GRANDE,TF,KIOSCO,-67.66234,-53.80451
417,YORNET OESTE- MNZ E- CASA 16,0,LA BEBIDA,SJ,KIOSCO,-68.61386,-31.5489
418,YEWARSI,335,RIO GRANDE,TF,KIOSCO,-67.65881999999999,-53.80431
419,YERSIN ALEJANDRO H.,10562,CUARTEL V,BA,KIOSCO,-58.818180000000005,-34.52279
420,YERMOLI,1295,GRAND BOURG,BA,KIOSCO,-58.72589,-34.48903
421,YERMOLI,1213,GRAND BOURG,BA,KIOSCO,-58.724680000000006,-34.48915
422,YERBAL Y MOLIERE,0,VILLA LURO,CF,ESTACION DE TREN,-58.502,-34.63625
423,YERBAL,1002,CABALLITO,CF,AGE. DE LOTE,-58.445069999999994,-34.62066
424,YERBAL,2589,FLORES,CF,AGE. DE LOTE,-58.46592,-34.62835
425,YERBAL,2377,FLORES,CF,KIOSCO,-58.462869999999995,-34.62743
426,YERBAL,2874,FLORES,CF,OTROS,-58.46998000000001,-34.6295
427,YERBAL,2701,FLORES,CF,SUPERMERCADO,-58.46748,-34.62871
428,YERBAL,3800,FLORESTA,CF,ESTACION DE TREN,-58.48076999999999,-34.632540000000006
429,YERBAL,3800,FLORESTA,CF,KIOSCO,-58.48055,-34.6325
430,YERBAL,1595,VILLA ADELINA,BA,KIOSCO,-58.54631,-34.51412
431,YERBAL,5200,VILLA LURO,CF,KIOSCO,-58.49952,-34.636540000000004
432,YAVEN,305,RIO GRANDE,TF,KIOSCO,-67.65633000000001,-53.8043
433,YATAY,287,ALMAGRO,CF,KIOSCO,-58.429069999999996,-34.609159999999996
434,YATASTO,2195,GRAND BOURG,BA,KIOSCO,-58.727309999999996,-34.47855
435,YATASTO,526,SAN CARLOS DE BARILOCHE,RN,KIOSCO,-71.3045,-41.146679999999996
436,YASTAY,494,SAN FERNANDO DEL VALLE DE CATAMARCA,CT,KIOSCO,-65.8037,-28.46694
437,YAPEYU,10,ALMAGRO,CF,KIOSCO,-58.42219,-34.61229
438,YAPEYU,2045,GENERAL SAN MARTIN,BA,CENTRO DE PAGO,-58.53576999999999,-34.57547
439,YAPEYU,2059,GENERAL SAN MARTIN,BA,SUPERMERCADO,-58.53584,-34.5754
440,YAPEYU,1226,MONTE CHINGOLO,BA,KIOSCO,-58.341919999999995,-34.73344
441,YAPEYU,1535,PEREZ,SF,ALMACEN/AUTOSERV,-60.76943000000001,-32.999190000000006
442,YAPEYU,1664,PEREZ,SF,CENTRO DE PAGO,-60.770880000000005,-32.99965
443,YAPEYU,129,PUERTO GRAL SAN MARTIN,SF,ALMACEN/AUTOSERV,-60.76464,-32.70713
444,YAPEYU,1702,ROSARIO,SF,OTROS,-60.77145,-33.00008
445,YAPEYU,1665,SAN LUIS,SL,ALMACEN/AUTOSERV,-66.31863,-33.28844
446,YAPEYU,2091,SAN LUIS,SL,KIOSCO,-66.31923,-33.28447
447,YANZI VENTURA,2173,RAFAEL CASTILLO,BA,AGE. DE LOTE,-58.611180000000004,-34.71581
448,YANZI VENTURA,1800,RAFAEL CASTILLO,BA,KIOSCO,-58.60865,-34.713770000000004
449,YANQUETRUZ,172,CARMEN DE PATAGONES,BA,LOCUTORIO,-62.96626,-40.78863
450,YANEZ MARTIN,236,COLONIA AVELLANEDA,ER,KIOSCO,-60.413109999999996,-31.76618
451,YAHALVE (EX PUYEN),951,SAN SEBASTIAN,TF,LIBRERIA,-67.65654,-53.80189
452,YAHALVE,952,RIO GRANDE,TF,SUPERMERCADO,-67.65654,-53.80199
453,YACOMI FRANCISCO EMILIO,5115,FORMOSA,FO,KIOSCO,-58.22229,-26.19115
454,YACOMI FRANCISCO EMILIO,5010,FORMOSA,FO,KIOSCO,-58.221180000000004,-26.191
455,YACOMI FRANCISCO EMILIO,5150,FORMOSA,FO,LIBRERIA,-58.220380000000006,-26.19061
456,YACOMI FRANCISCO EMILIO,5150,FORMOSA,FO,LIBRERIA,-58.222530000000006,-26.1913
457,YACAS CMTE.,1275,TIGRE,BA,KIOSCO,-58.57583,-34.43512
458,WLDE,401,ROSARIO,SF,KIOSCO,-60.73851,-32.93338
459,WINTER,3898,ROSARIO,SF,COMERCIO,-60.687380000000005,-32.98506
460,WILLIAMS MORRIS,3698,CASTELAR,BA,AGE. DE LOTE,-58.66288,-34.68318
461,WILLIAMS MORRIS,2881,CASTELAR,BA,AGE. DE LOTE,-58.653119999999994,-34.68493
462,WILLIAMS MORRIS,3102,CASTELAR,BA,ALMACEN/AUTOSERV,-58.65605,-34.684459999999994
463,WILLIAMS MORRIS,3454,CASTELAR,BA,CENTRO DE PAGO,-58.65979,-34.68383
464,WILLIAMS,1001,RINCON DE MILBERG,BA,ALMACEN/AUTOSERV,-58.59921,-34.41806
465,WILLIAM MORRIS,3406,CASTELAR,BA,KIOSCO,-58.659240000000004,-34.68376
466,WILLIAM MORRIS,8828,MAR DEL PLATA,BA,ALMACEN/AUTOSERV,-57.61479,-38.022459999999995
467,WILLIAM MORRIS,8964,MAR DEL PLATA,BA,OTROS,-57.61605,-38.02167
468,WILIAN KING,20,SAN SALVADOR DE JUJUY,JU,OTROS,-65.27811,-24.22506
469,WILDE OSCAR,2285,COMODORO RIVADAVIA,CB,ALMACEN/AUTOSERV,-67.51222,-45.86573
470,WILDE EDUARDO,1312,LA REJA,BA,KIOSCO,-58.84287,-34.62202
471,WILDE AV.,30,RESISTENCIA,CH,LIBRERIA,-58.99037,-27.447059999999997
472,WILDE,1282,LLAVALLOL,BA,KIOSCO,-58.4276,-34.81555
473,WILDE,2005,SANTA ROSA,LP,KIOSCO,-64.29918,-36.64217
474,WILDE,906,SANTA ROSA,LP,OTROS,-64.28873,-36.63392
475,WHITE ING.,1660,RINCON DE MILBERG,BA,KIOSCO,-58.59956999999999,-34.41115
476,WHITE ING.,3967,SAN JUSTO,BA,KIOSCO,-58.544940000000004,-34.68177
477,WHITE ING.,1516,VICTORIA,BA,KIOSCO,-58.543330000000005,-34.45463
478,WHITE,2199,PARQUE AVELLANEDA,CF,LOCUTORIO,-58.47374,-34.65767
479,WERNICKE GERMAN AVDOR.,2885,CIUDAD JARDIN DEL PALOMAR,BA,AGE. DE LOTE,-58.591930000000005,-34.60122
480,WERNICKE,1791,VILLA ADELINA,BA,KIOSCO,-58.539159999999995,-34.5097
481,WEIZMAN,1198,MORON,BA,COMERCIO,-58.60924,-34.66527
482,WEIZMAN,1006,MORON,BA,KIOSCO,-58.610380000000006,-34.66428
483,WEISS DE ROSSI A.,3998,GLEW,BA,KIOSCO,-58.35949,-34.89141
484,WEILD MARGARITA,4178,LANUS,BA,KIOSCO,-58.35974,-34.7312
485,WATT J. (SO),5575,MORENO,BA,COMERCIO,-58.80908,-34.6025
486,WATT J.,10826,TRUJUI,BA,KIOSCO,-58.765319999999996,-34.56763
487,WATT,2831,GREGORIO DE LAFERRERE,BA,KIOSCO,-58.59356,-34.73981
488,WAST HUGO,2271,SANTO TOME,SF,KIOSCO,-60.76721,-31.680120000000002
489,WAST HUGO,110,VIRREY DEL PINO,BA,ALMACEN/AUTOSERV,-58.64716,-34.83423
490,WAST HUGO,1443,VIRREY DEL PINO,BA,KIOSCO,-58.6415,-34.85051
491,WAST HUGO,1036,VIRREY DEL PINO,BA,KIOSCO,-58.64323,-34.844609999999996
492,WAST HUGO,1400,VIRREY DEL PINO,BA,KIOSCO,-58.64153,-34.849790000000006
493,WASHINGTON,1702,BAHIA BLANCA,BA,ALMACEN/AUTOSERV,-62.23365,-38.72003
494,WASHINGTON,355,BAHIA BLANCA,BA,KIOSCO,-62.24519,-38.72963
495,WASHINGTON,524,BAHIA BLANCA,BA,KIOSCO,-62.24355,-38.72813
496,WASHINGTON,460,BAHIA BLANCA,BA,KIOSCO,-62.2443,-38.728590000000004
497,WASHINGTON,1742,BAHIA BLANCA,BA,KIOSCO,-62.23336,-38.71979
498,WASHINGTON,1111,BAHIA BLANCA,BA,OTROS,-62.238240000000005,-38.72403
499,WASHINGTON,5541,ISIDRO CASANOVA,BA,KIOSCO,-58.5898,-34.69441
500,WASHINGTON,2893,JOSE LEON SUAREZ,BA,AGE. DE LOTE,-58.57625,-34.53417
501,WASHINGTON,2820,JOSE LEON SUAREZ,BA,KIOSCO,-58.57573000000001,-34.53382
502,WASHINGTON,1216,JOSE LEON SUAREZ,BA,KIOSCO,-58.56253,-34.52299
503,WASHINGTON,2782,JOSE LEON SUAREZ,BA,LIBRERIA,-58.57546,-34.53348
504,WASHINGTON,888,VILLA DOMINICO,BA,KIOSCO,-58.326319999999996,-34.683840000000004
505,WARNES AV.,2707,LA PATERNAL,CF,CENTRO DE PAGO,-58.47405,-34.595729999999996
506,WARNES AV.,2102,LA PATERNAL,CF,ESTACION DE TREN,-58.465540000000004,-34.59632
507,WARNES AV.,2607,LA PATERNAL,CF,KIOSCO,-58.4746,-34.596959999999996
508,WARNES AV.,378,VILLA CRESPO,CF,AGE. DE LOTE,-58.44223,-34.60235
509,WARNES AV.,334,VILLA CRESPO,CF,COMERCIO,-58.442,-34.60253
510,WARNES AV.,263,VILLA CRESPO,CF,KIOSCO,-58.44075,-34.60275
511,WARNES,4166,LANUS,BA,ALMACEN/AUTOSERV,-58.43184,-34.67277
512,WARNES,3688,LANUS,BA,COMERCIO,-58.428830000000005,-34.676970000000004
513,WARNES,3939,LANUS,BA,KIOSCO,-58.43011,-34.674609999999994
